transaction_id,transaction_date,store_id,product_id,quantity,unit_price,discount_amount,total_amount
37809,2024-05-27,12,94,1,17.23,2.32,14.91
37810,2023-11-18,18,100,2,25.19,3.76,46.62
37811,2022-09-17,7,95,5,24.14,3.96,116.74
37812,2024-04-24,2,26,5,13.84,1.58,67.62
37813,2023-03-11,3,69,1,13.27,2.43,10.84
37814,2022-03-24,5,56,4,21.49,3.83,82.13
37815,2024-01-28,9,55,4,37.66,6.26,144.38
37816,2023-01-25,8,94,2,17.23,1.02,33.44
37817,2022-11-10,5,85,5,33.9,2.41,167.09
37818,2024-02-08,9,4,5,45.62,6.61,221.49
37819,2023-06-07,8,26,2,13.84,2.15,25.53
37820,2022-06-27,13,30,1,10.63,1.55,9.08
37821,2024-07-15,2,41,3,15.61,1.49,45.34
37822,2024-12-16,18,55,1,37.66,2.46,35.2
37823,2024-04-21,3,43,1,33.23,2.29,30.94
37824,2024-05-23,7,38,3,6.34,0.77,18.25
37825,2023-11-11,15,63,5,20.15,2.48,98.27
37826,2024-09-17,11,80,2,47.94,2.89,92.99
37827,2024-03-25,2,96,1,20.44,0.75,19.69
37828,2023-12-02,16,50,4,13.06,0.64,51.6
37829,2023-10-03,19,2,2,22.76,0.92,44.6
37830,2022-03-25,14,25,3,18.58,0.27,55.47
37831,2024-02-07,3,26,3,13.84,1.47,40.05
37832,2022-05-22,20,45,4,24.28,2.86,94.26
37833,2023-01-24,16,14,3,14.09,2.12,40.15
37834,2023-02-09,13,11,2,10.43,0.41,20.45
37835,2023-10-02,20,88,4,49.12,5.42,191.06
37836,2024-11-21,8,61,5,39.42,7.66,189.44
37837,2023-07-28,9,54,3,15.05,1.93,43.22
37838,2024-12-01,5,18,5,40.16,2.85,197.95
37839,2024-10-09,15,57,2,39.74,0.58,78.9
37840,2024-12-07,20,31,4,28.76,5.17,109.87
37841,2022-09-20,15,10,5,26.45,1.02,131.23
37842,2022-05-17,17,86,3,8.61,0.62,25.21
37843,2022-05-27,14,23,3,25.88,2.98,74.66
37844,2024-09-27,12,3,5,19.01,2.42,92.63
37845,2023-02-11,12,72,4,5.33,1.06,20.26
37846,2022-07-16,9,57,1,39.74,5.42,34.32
37847,2022-04-20,1,18,5,40.16,1.08,199.72
37848,2022-05-10,9,24,1,46.96,3.45,43.51
37849,2022-11-25,12,17,5,45.83,7.97,221.18
37850,2023-03-20,18,95,4,24.14,1.25,95.31
37851,2023-11-20,4,92,4,43.72,8.42,166.46
37852,2024-08-11,11,43,4,33.23,5.48,127.44
37853,2024-03-26,8,44,3,11.45,1.17,33.18
37854,2023-12-02,6,71,1,16.02,0.43,15.59
37855,2023-06-07,9,16,1,28.18,5.43,22.75
37856,2023-01-30,1,47,4,48.84,9.66,185.7
37857,2023-04-06,2,37,5,9.32,1.04,45.56
37858,2024-09-18,5,44,1,11.45,1.27,10.18
37859,2024-08-20,17,18,3,40.16,6.88,113.6
37860,2023-09-16,12,7,3,11.62,1.55,33.31
37861,2024-01-02,5,90,5,25.24,1.07,125.13
37862,2024-07-28,17,38,3,6.34,1.07,17.95
37863,2024-07-20,17,50,4,13.06,0.46,51.78
37864,2022-01-27,16,32,1,43.56,7.75,35.81
37865,2022-01-07,9,76,3,25.58,2.38,74.36
37866,2022-06-20,4,99,2,27.38,2.7,52.06
37867,2023-02-11,6,85,2,33.9,3.2,64.6
37868,2024-09-13,2,27,2,29.45,5.75,53.15
37869,2023-08-02,11,63,5,20.15,3.64,97.11
37870,2022-08-23,4,10,1,26.45,1.88,24.57
37871,2022-12-11,17,44,1,11.45,0.92,10.53
37872,2022-08-19,2,7,5,11.62,0.91,57.19
37873,2024-04-13,1,16,4,28.18,0.54,112.18
37874,2023-09-25,11,92,5,43.72,6.0,212.6
37875,2022-03-28,11,11,3,10.43,1.22,30.07
37876,2023-01-19,18,89,5,46.9,0.02,234.48
37877,2022-04-15,6,43,4,33.23,4.64,128.28
37878,2022-05-04,9,70,1,35.53,5.12,30.41
37879,2024-05-11,15,6,2,34.57,1.29,67.85
37880,2023-05-05,18,6,1,34.57,6.8,27.77
37881,2024-05-21,2,85,3,33.9,0.93,100.77
37882,2022-02-27,6,77,1,34.42,3.63,30.79
37883,2024-11-11,14,51,4,19.53,0.79,77.33
37884,2023-11-26,14,99,1,27.38,4.71,22.67
37885,2023-09-04,9,35,1,16.15,2.68,13.47
37886,2023-07-28,10,77,3,34.42,1.04,102.22
37887,2022-02-11,4,40,3,10.11,0.39,29.94
37888,2024-03-12,17,14,1,14.09,1.3,12.79
37889,2022-04-07,10,31,5,28.76,0.28,143.52
37890,2023-11-25,3,58,4,20.63,3.74,78.78
37891,2023-09-14,15,42,3,40.99,6.53,116.44
37892,2023-06-25,12,5,3,18.65,1.41,54.54
37893,2024-11-23,13,44,2,11.45,0.89,22.01
37894,2022-12-02,14,31,1,28.76,1.86,26.9
37895,2024-01-20,15,24,4,46.96,4.08,183.76
37896,2024-10-13,17,68,5,18.44,2.11,90.09
37897,2024-12-10,12,46,2,30.48,4.38,56.58
37898,2022-09-25,18,49,2,16.75,2.1,31.4
37899,2024-09-28,18,88,5,49.12,1.53,244.07
37900,2024-07-05,13,54,1,15.05,0.15,14.9
37901,2022-04-07,12,46,3,30.48,4.78,86.66
37902,2024-07-07,9,65,4,45.47,7.72,174.16
37903,2022-09-10,5,31,1,28.76,4.07,24.69
37904,2024-02-07,7,53,3,30.62,4.03,87.83
37905,2024-01-15,8,2,4,22.76,4.03,87.01
37906,2024-05-07,15,52,4,27.47,1.95,107.93
37907,2022-10-12,6,10,4,26.45,2.29,103.51
37908,2022-08-06,3,78,2,6.94,0.01,13.87
37909,2023-03-18,5,67,1,33.78,2.63,31.15
37910,2024-07-07,7,37,4,9.32,1.54,35.74
37911,2023-08-27,13,73,5,30.23,5.27,145.88
37912,2022-08-25,15,16,1,28.18,1.02,27.16
37913,2023-04-17,14,70,5,35.53,2.29,175.36
37914,2023-12-23,10,13,5,6.61,0.53,32.52
37915,2023-10-24,14,19,2,48.57,7.26,89.88
37916,2022-08-25,8,31,5,28.76,2.79,141.01
37917,2023-06-05,12,84,5,45.57,7.68,220.17
37918,2022-01-04,18,21,5,6.97,1.07,33.78
37919,2022-09-01,3,76,1,25.58,2.45,23.13
37920,2022-01-28,17,19,1,48.57,4.49,44.08
37921,2023-11-20,9,4,2,45.62,0.25,90.99
37922,2023-05-24,1,58,4,20.63,0.87,81.65
37923,2024-02-19,14,68,3,18.44,0.8,54.52
37924,2022-09-12,10,39,3,32.78,3.73,94.61
37925,2024-02-21,8,75,2,12.48,1.12,23.84
37926,2023-08-07,17,11,2,10.43,1.08,19.78
37927,2024-08-20,11,62,3,25.71,1.16,75.97
37928,2023-06-16,11,57,4,39.74,0.55,158.41
37929,2023-07-31,15,3,1,19.01,3.29,15.72
37930,2022-06-29,9,53,4,30.62,1.39,121.09
37931,2022-12-02,18,61,5,39.42,1.77,195.33
37932,2024-02-01,5,41,5,15.61,1.92,76.13
37933,2022-07-04,9,40,3,10.11,0.28,30.05
37934,2022-08-08,4,42,1,40.99,7.9,33.09
37935,2022-01-07,2,54,2,15.05,2.06,28.04
37936,2023-11-04,19,89,5,46.9,4.85,229.65
37937,2023-07-14,12,97,1,12.08,1.12,10.96
37938,2023-03-14,6,3,1,19.01,1.16,17.85
37939,2023-03-10,20,71,3,16.02,2.52,45.54
37940,2023-06-18,13,94,2,17.23,2.57,31.89
37941,2022-04-16,20,56,5,21.49,2.32,105.13
37942,2024-07-04,3,98,5,10.82,1.71,52.39
37943,2023-11-09,13,11,3,10.43,0.81,30.48
37944,2022-06-01,17,55,1,37.66,1.35,36.31
37945,2024-10-20,3,25,3,18.58,2.66,53.08
37946,2023-03-19,2,59,5,41.33,2.82,203.83
37947,2022-02-26,14,56,2,21.49,1.33,41.65
37948,2023-10-01,4,38,5,6.34,1.07,30.63
37949,2024-02-18,9,6,2,34.57,0.53,68.61
37950,2023-09-03,7,74,1,43.36,6.6,36.76
37951,2022-05-27,4,30,1,10.63,2.03,8.6
37952,2022-08-30,7,82,4,30.89,1.05,122.51
37953,2022-06-15,20,25,1,18.58,1.8,16.78
37954,2022-03-31,6,97,1,12.08,1.66,10.42
37955,2022-01-20,15,58,2,20.63,2.73,38.53
37956,2023-08-05,8,34,3,10.95,0.87,31.98
37957,2022-11-29,5,12,2,11.01,0.3,21.72
37958,2024-01-01,14,78,5,6.94,0.71,33.99
37959,2022-11-13,20,14,2,14.09,0.58,27.6
37960,2023-11-19,9,91,1,18.04,3.02,15.02
37961,2022-08-04,4,57,5,39.74,2.16,196.54
37962,2024-01-23,5,26,2,13.84,2.72,24.96
37963,2023-12-15,14,19,2,48.57,7.61,89.53
37964,2023-12-30,2,11,2,10.43,0.7,20.16
37965,2022-08-25,13,75,2,12.48,1.57,23.39
37966,2022-05-12,12,37,1,9.32,1.16,8.16
37967,2022-05-29,3,89,2,46.9,3.77,90.03
37968,2024-10-26,2,20,4,9.69,0.45,38.31
37969,2023-09-11,20,78,2,6.94,0.07,13.81
37970,2023-09-03,13,32,5,43.56,5.18,212.62
37971,2024-03-22,15,85,1,33.9,3.21,30.69
37972,2022-11-13,2,32,3,43.56,2.46,128.22
37973,2022-12-18,5,43,5,33.23,5.22,160.93
37974,2024-02-20,14,40,4,10.11,1.74,38.7
37975,2023-05-16,9,70,3,35.53,2.86,103.73
37976,2023-02-19,18,12,5,11.01,1.11,53.94
37977,2023-02-09,10,17,1,45.83,2.9,42.93
37978,2022-12-30,17,88,1,49.12,1.74,47.38
37979,2022-11-28,1,7,5,11.62,1.71,56.39
37980,2023-11-03,2,99,1,27.38,3.31,24.07
37981,2024-08-22,12,23,4,25.88,4.23,99.29
37982,2022-11-19,7,22,4,33.49,4.11,129.85
37983,2023-10-06,8,4,3,45.62,5.12,131.74
37984,2023-10-13,8,24,4,46.96,7.04,180.8
37985,2024-03-09,6,40,2,10.11,0.39,19.83
37986,2023-11-23,19,1,4,42.31,4.06,165.18
37987,2024-04-29,17,6,5,34.57,6.11,166.74
37988,2022-10-07,16,11,1,10.43,0.7,9.73
37989,2024-02-02,20,37,3,9.32,0.65,27.31
37990,2023-05-06,3,41,4,15.61,1.21,61.23
37991,2023-06-07,5,86,2,8.61,1.32,15.9
37992,2023-01-09,11,48,2,11.99,0.88,23.1
37993,2024-01-17,5,39,4,32.78,3.49,127.63
37994,2023-12-16,16,45,1,24.28,3.98,20.3
37995,2022-03-31,14,90,4,25.24,4.61,96.35
37996,2023-05-19,2,73,2,30.23,2.49,57.97
37997,2023-09-07,11,25,2,18.58,2.66,34.5
37998,2022-05-02,8,83,2,31.31,0.28,62.34
37999,2023-12-22,9,45,3,24.28,2.7,70.14
38000,2023-12-05,8,69,5,13.27,1.83,64.52
38001,2022-05-03,10,89,2,46.9,2.66,91.14
38002,2024-12-11,8,95,1,24.14,1.48,22.66
38003,2023-04-27,19,50,2,13.06,0.53,25.59
38004,2023-09-01,7,20,2,9.69,1.28,18.1
38005,2022-09-22,18,95,1,24.14,2.04,22.1
38006,2024-09-22,14,31,4,28.76,0.75,114.29
38007,2024-03-26,5,54,4,15.05,0.73,59.47
38008,2023-08-02,10,71,3,16.02,0.6,47.46
38009,2023-05-15,18,91,3,18.04,0.18,53.94
38010,2023-11-15,17,85,4,33.9,4.57,131.03
38011,2022-06-03,5,10,1,26.45,0.51,25.94
38012,2023-01-17,7,71,4,16.02,0.76,63.32
38013,2023-02-07,6,25,4,18.58,3.27,71.05
38014,2024-05-11,11,4,4,45.62,4.83,177.65
38015,2023-12-20,13,60,5,8.24,0.68,40.52
38016,2024-09-12,2,85,2,33.9,4.83,62.97
38017,2023-01-28,4,66,3,23.76,4.21,67.07
38018,2024-01-25,8,77,4,34.42,3.66,134.02
38019,2024-12-21,10,73,2,30.23,3.2,57.26
38020,2024-07-09,20,48,4,11.99,1.61,46.35
38021,2022-10-29,13,15,3,13.72,2.38,38.78
38022,2023-05-12,15,98,2,10.82,0.16,21.48
38023,2024-09-09,17,100,3,25.19,0.2,75.37
38024,2024-06-23,18,38,4,6.34,0.5,24.86
38025,2022-01-09,20,88,3,49.12,1.02,146.34
38026,2023-06-19,20,73,2,30.23,4.75,55.71
38027,2023-01-22,17,67,4,33.78,6.59,128.53
38028,2024-05-30,1,57,3,39.74,1.26,117.96
38029,2024-03-18,4,56,5,21.49,3.26,104.19
38030,2022-08-07,3,62,5,25.71,0.77,127.78
38031,2024-05-21,17,100,3,25.19,0.3,75.27
38032,2024-04-03,17,97,2,12.08,1.1,23.06
38033,2024-05-08,13,88,4,49.12,1.95,194.53
38034,2023-02-21,16,89,3,46.9,1.38,139.32
38035,2023-12-13,13,65,1,45.47,6.36,39.11
38036,2023-03-31,14,5,2,18.65,2.43,34.87
38037,2024-02-04,11,50,2,13.06,0.59,25.53
38038,2022-06-04,3,82,2,30.89,2.81,58.97
38039,2023-11-22,18,31,2,28.76,5.7,51.82
38040,2023-10-26,14,13,5,6.61,1.32,31.73
38041,2024-08-19,7,82,1,30.89,2.23,28.66
38042,2024-12-07,20,11,3,10.43,0.36,30.93
38043,2022-11-12,17,51,5,19.53,3.44,94.21
38044,2023-10-22,15,3,3,19.01,1.27,55.76
38045,2023-12-02,17,29,5,35.56,4.31,173.49
38046,2023-01-23,5,51,1,19.53,1.27,18.26
38047,2022-07-17,12,86,1,8.61,0.99,7.62
38048,2024-08-25,10,99,2,27.38,4.87,49.89
38049,2023-10-18,9,95,5,24.14,1.65,119.05
38050,2022-02-24,5,74,4,43.36,1.38,172.06
38051,2023-08-06,3,22,3,33.49,5.16,95.31
38052,2024-12-28,14,36,4,38.04,1.82,150.34
38053,2022-01-08,6,19,5,48.57,5.65,237.2
38054,2022-06-29,3,9,1,28.54,1.33,27.21
38055,2023-05-23,6,88,1,49.12,3.24,45.88
38056,2023-08-03,11,39,5,32.78,1.94,161.96
38057,2022-04-07,14,34,5,10.95,0.67,54.08
38058,2022-02-12,11,57,1,39.74,4.98,34.76
38059,2024-08-12,2,48,3,11.99,1.89,34.08
38060,2023-04-25,14,14,3,14.09,0.39,41.88
38061,2023-08-30,12,48,3,11.99,1.69,34.28
38062,2024-09-17,13,29,3,35.56,6.24,100.44
38063,2022-05-06,12,96,2,20.44,0.85,40.03
38064,2023-03-02,12,25,4,18.58,1.97,72.35
38065,2024-10-28,13,67,2,33.78,0.31,67.25
38066,2023-10-28,1,5,3,18.65,2.53,53.42
38067,2024-05-14,9,73,5,30.23,4.11,147.04
38068,2023-06-17,11,72,5,5.33,0.76,25.89
38069,2024-04-27,6,63,2,20.15,2.78,37.52
38070,2024-04-22,9,31,3,28.76,1.15,85.13
38071,2023-03-28,4,12,4,11.01,2.18,41.86
38072,2024-06-19,8,62,3,25.71,3.68,73.45
38073,2024-12-07,11,93,3,6.45,0.88,18.47
38074,2022-01-27,16,14,1,14.09,0.79,13.3
38075,2023-07-01,12,31,5,28.76,4.2,139.6
38076,2023-12-21,17,23,1,25.88,2.48,23.4
38077,2024-12-19,14,47,4,48.84,4.03,191.33
38078,2024-09-05,5,19,2,48.57,1.96,95.18
38079,2023-06-10,7,97,1,12.08,0.84,11.24
38080,2023-01-04,11,92,1,43.72,8.15,35.57
38081,2024-12-01,6,1,2,42.31,6.56,78.06
38082,2022-05-16,6,37,4,9.32,1.09,36.19
38083,2023-05-18,10,43,5,33.23,1.6,164.55
38084,2022-12-13,14,44,2,11.45,1.9,21.0
38085,2022-03-29,14,22,2,33.49,2.7,64.28
38086,2024-02-08,19,17,2,45.83,4.7,86.96
38087,2024-10-17,2,46,2,30.48,3.22,57.74
38088,2024-05-29,18,97,3,12.08,0.8,35.44
38089,2024-08-31,1,12,5,11.01,0.1,54.95
38090,2022-05-22,4,46,5,30.48,3.25,149.15
38091,2023-11-22,4,19,1,48.57,2.94,45.63
38092,2024-11-25,9,8,2,21.65,3.49,39.81
38093,2024-10-30,3,93,5,6.45,0.67,31.58
38094,2022-09-09,19,39,4,32.78,4.08,127.04
38095,2022-11-24,19,19,2,48.57,9.32,87.82
38096,2022-08-28,6,77,5,34.42,3.95,168.15
38097,2023-09-25,6,78,3,6.94,0.11,20.71
38098,2023-10-24,18,55,2,37.66,1.5,73.82
38099,2023-02-25,9,97,5,12.08,1.97,58.43
38100,2022-05-21,12,29,1,35.56,3.15,32.41
38101,2022-12-05,15,42,3,40.99,1.59,121.38
38102,2022-12-29,8,47,1,48.84,0.58,48.26
38103,2023-06-19,5,30,3,10.63,2.07,29.82
38104,2023-05-07,11,28,5,49.38,1.17,245.73
38105,2023-04-26,11,60,4,8.24,1.31,31.65
38106,2023-01-27,18,95,2,24.14,3.37,44.91
38107,2023-01-24,2,45,5,24.28,3.08,118.32
38108,2024-12-11,9,19,4,48.57,9.55,184.73
38109,2022-09-18,15,78,5,6.94,1.03,33.67
38110,2022-04-04,18,40,5,10.11,1.32,49.23
38111,2024-12-23,8,37,2,9.32,0.86,17.78
38112,2022-08-11,20,53,1,30.62,1.08,29.54
38113,2022-02-12,16,96,5,20.44,0.94,101.26
38114,2022-01-06,6,65,2,45.47,0.64,90.3
38115,2024-07-27,11,46,5,30.48,3.88,148.52
38116,2023-05-11,18,31,3,28.76,2.32,83.96
38117,2022-12-18,7,95,2,24.14,4.36,43.92
38118,2023-07-09,9,72,5,5.33,0.03,26.62
38119,2023-12-12,15,90,3,25.24,4.23,71.49
38120,2024-06-20,8,24,1,46.96,6.71,40.25
38121,2022-01-19,8,78,4,6.94,0.76,27.0
38122,2023-06-26,10,35,1,16.15,2.25,13.9
38123,2022-08-14,17,73,1,30.23,2.47,27.76
38124,2022-02-28,2,9,3,28.54,0.53,85.09
38125,2022-11-24,18,7,5,11.62,1.54,56.56
38126,2024-09-28,15,46,3,30.48,0.08,91.36
38127,2023-03-17,4,94,5,17.23,1.4,84.75
38128,2023-04-03,16,45,5,24.28,2.12,119.28
38129,2024-12-23,7,88,5,49.12,9.82,235.78
38130,2022-01-19,15,31,3,28.76,2.41,83.87
38131,2022-02-20,5,24,5,46.96,1.3,233.5
38132,2024-02-13,4,70,5,35.53,6.11,171.54
38133,2022-07-29,5,13,5,6.61,1.15,31.9
38134,2023-01-11,6,99,2,27.38,2.33,52.43
38135,2023-10-07,20,44,1,11.45,1.32,10.13
38136,2022-01-03,12,55,3,37.66,2.91,110.07
38137,2024-07-11,20,17,4,45.83,8.21,175.11
38138,2023-10-31,17,44,1,11.45,0.59,10.86
38139,2022-05-02,8,93,3,6.45,0.17,19.18
38140,2022-07-06,13,64,5,16.52,1.48,81.12
38141,2023-12-03,13,5,1,18.65,1.9,16.75
38142,2023-01-31,18,43,1,33.23,5.59,27.64
38143,2023-03-14,15,20,5,9.69,1.4,47.05
38144,2023-06-25,12,15,3,13.72,1.89,39.27
38145,2023-04-30,5,54,3,15.05,0.76,44.39
38146,2024-02-26,10,93,3,6.45,0.58,18.77
38147,2023-04-11,19,59,2,41.33,5.89,76.77
38148,2022-07-11,12,69,2,13.27,1.97,24.57
38149,2022-11-04,20,49,4,16.75,2.0,65.0
38150,2023-02-25,14,38,2,6.34,1.2,11.48
38151,2024-03-21,11,50,5,13.06,1.99,63.31
38152,2022-12-21,7,61,5,39.42,4.04,193.06
38153,2023-05-12,2,89,5,46.9,2.13,232.37
38154,2024-08-30,12,77,3,34.42,4.2,99.06
38155,2022-02-20,16,12,5,11.01,0.53,54.52
38156,2022-10-15,14,5,3,18.65,1.42,54.53
38157,2024-10-28,18,22,4,33.49,5.99,127.97
38158,2022-04-03,7,22,1,33.49,3.8,29.69
38159,2023-11-06,16,28,4,49.38,6.36,191.16
38160,2024-05-10,16,1,3,42.31,5.81,121.12
38161,2024-11-28,12,35,4,16.15,1.14,63.46
38162,2022-09-04,11,76,4,25.58,4.4,97.92
38163,2022-02-10,6,32,4,43.56,5.74,168.5
38164,2024-03-06,7,20,4,9.69,0.49,38.27
38165,2024-08-08,20,85,4,33.9,5.33,130.27
38166,2023-03-01,5,4,1,45.62,4.91,40.71
38167,2024-02-24,17,41,5,15.61,2.23,75.82
38168,2024-10-15,3,21,1,6.97,0.74,6.23
38169,2022-12-03,18,64,1,16.52,0.84,15.68
38170,2024-12-04,10,67,1,33.78,3.61,30.17
38171,2023-08-11,11,25,2,18.58,2.75,34.41
38172,2024-03-25,11,60,5,8.24,0.56,40.64
38173,2022-06-15,19,17,3,45.83,8.62,128.87
38174,2023-10-29,17,10,1,26.45,4.35,22.1
38175,2022-02-18,8,39,4,32.78,3.15,127.97
38176,2023-07-24,8,93,4,6.45,1.01,24.79
38177,2024-11-20,1,43,2,33.23,3.08,63.38
38178,2023-09-02,14,26,3,13.84,1.13,40.39
38179,2022-06-22,13,11,1,10.43,1.93,8.5
38180,2023-12-28,10,60,2,8.24,0.32,16.16
38181,2022-05-24,20,32,3,43.56,5.38,125.3
38182,2023-05-12,7,53,2,30.62,1.82,59.42
38183,2022-10-23,12,32,2,43.56,2.54,84.58
38184,2023-08-09,9,16,1,28.18,3.49,24.69
38185,2024-08-20,10,32,3,43.56,8.6,122.08
38186,2024-02-23,10,31,3,28.76,4.04,82.24
38187,2022-08-12,5,67,2,33.78,3.31,64.25
38188,2024-05-09,12,83,4,31.31,5.65,119.59
38189,2022-04-19,16,46,1,30.48,1.04,29.44
38190,2024-03-13,14,21,3,6.97,0.12,20.79
38191,2022-02-09,3,80,2,47.94,2.96,92.92
38192,2023-02-04,14,2,3,22.76,3.9,64.38
38193,2022-07-20,20,69,1,13.27,1.5,11.77
38194,2022-05-03,9,13,2,6.61,1.29,11.93
38195,2023-01-15,4,49,3,16.75,1.52,48.73
38196,2023-01-15,3,34,2,10.95,0.54,21.36
38197,2024-11-09,8,4,3,45.62,1.64,135.22
38198,2023-04-17,7,41,3,15.61,1.02,45.81
38199,2024-02-26,10,33,5,15.15,1.69,74.06
38200,2023-07-23,14,49,4,16.75,0.1,66.9
38201,2023-05-28,3,53,2,30.62,2.28,58.96
38202,2022-11-29,6,87,5,9.08,0.23,45.17
38203,2024-11-21,14,68,2,18.44,1.85,35.03
38204,2023-12-30,6,9,1,28.54,0.34,28.2
38205,2024-11-04,2,59,3,41.33,1.61,122.38
38206,2022-04-07,18,2,4,22.76,0.38,90.66
38207,2024-02-15,3,75,5,12.48,0.53,61.87
38208,2023-04-03,1,94,4,17.23,1.39,67.53
38209,2024-01-24,1,46,2,30.48,4.08,56.88
38210,2022-04-14,19,82,1,30.89,5.28,25.61
38211,2022-07-04,1,35,4,16.15,0.41,64.19
38212,2022-12-17,20,48,5,11.99,0.25,59.7
38213,2024-04-27,17,23,1,25.88,4.58,21.3
38214,2023-04-21,3,50,1,13.06,0.23,12.83
38215,2023-07-16,19,78,4,6.94,0.05,27.71
38216,2023-12-20,3,80,4,47.94,3.68,188.08
38217,2024-12-08,20,46,4,30.48,0.73,121.19
38218,2024-12-15,19,25,2,18.58,1.24,35.92
38219,2023-05-06,20,76,5,25.58,0.94,126.96
38220,2022-06-26,1,34,3,10.95,1.23,31.62
38221,2024-11-06,7,73,2,30.23,0.15,60.31
38222,2024-01-14,18,85,4,33.9,0.87,134.73
38223,2024-09-27,10,9,4,28.54,1.93,112.23
38224,2024-10-05,7,94,5,17.23,0.0,86.15
38225,2022-07-02,12,22,2,33.49,2.35,64.63
38226,2022-04-10,16,15,4,13.72,0.09,54.79
38227,2024-01-02,15,86,1,8.61,0.87,7.74
38228,2023-03-27,5,36,1,38.04,3.05,34.99
38229,2024-07-25,13,27,2,29.45,0.36,58.54
38230,2023-07-27,12,46,5,30.48,4.1,148.3
38231,2023-11-09,1,50,3,13.06,1.47,37.71
38232,2024-02-18,9,65,1,45.47,3.8,41.67
38233,2024-12-16,6,15,1,13.72,1.01,12.71
38234,2022-07-03,3,6,4,34.57,0.29,137.99
38235,2022-10-24,16,11,2,10.43,0.78,20.08
38236,2024-09-18,2,99,3,27.38,3.82,78.32
38237,2022-05-28,4,2,4,22.76,3.51,87.53
38238,2024-07-12,12,81,1,32.97,3.44,29.53
38239,2023-09-24,18,19,5,48.57,8.51,234.34
38240,2024-03-23,14,29,3,35.56,0.24,106.44
38241,2022-08-08,7,78,2,6.94,1.38,12.5
38242,2023-11-27,9,36,2,38.04,5.89,70.19
38243,2024-10-14,16,61,2,39.42,5.43,73.41
38244,2023-06-12,12,79,5,34.86,2.82,171.48
38245,2023-07-08,10,6,4,34.57,0.51,137.77
38246,2024-11-13,11,47,3,48.84,2.46,144.06
38247,2022-11-06,8,42,1,40.99,3.49,37.5
38248,2024-08-15,10,82,4,30.89,3.09,120.47
38249,2022-03-25,9,28,5,49.38,1.03,245.87
38250,2024-10-26,4,57,5,39.74,7.9,190.8
38251,2022-05-03,20,26,2,13.84,2.48,25.2
38252,2024-08-07,6,86,2,8.61,1.07,16.15
38253,2024-01-21,9,3,2,19.01,1.97,36.05
38254,2023-06-19,13,85,1,33.9,0.29,33.61
38255,2023-12-17,14,6,3,34.57,1.62,102.09
38256,2024-07-08,4,85,3,33.9,5.27,96.43
38257,2023-09-24,9,11,2,10.43,0.49,20.37
38258,2023-11-25,19,9,4,28.54,2.55,111.61
38259,2023-02-14,14,84,5,45.57,5.94,221.91
38260,2022-08-07,15,68,3,18.44,2.14,53.18
38261,2023-01-30,8,99,2,27.38,0.71,54.05
38262,2023-03-28,11,53,1,30.62,1.99,28.63
38263,2022-08-10,16,80,3,47.94,8.38,135.44
38264,2023-06-02,5,46,3,30.48,5.08,86.36
38265,2022-01-15,9,76,5,25.58,3.25,124.65
38266,2024-06-20,17,86,5,8.61,0.97,42.08
38267,2024-01-03,9,31,1,28.76,5.49,23.27
38268,2024-01-12,4,48,5,11.99,0.52,59.43
38269,2023-11-04,16,45,5,24.28,2.05,119.35
38270,2024-07-09,9,100,2,25.19,2.3,48.08
38271,2024-06-17,4,19,3,48.57,1.33,144.38
38272,2023-02-17,15,69,5,13.27,2.12,64.23
38273,2024-09-02,14,20,3,9.69,1.82,27.25
38274,2022-03-19,14,30,3,10.63,1.79,30.1
38275,2022-06-25,15,63,5,20.15,1.89,98.86
38276,2024-09-09,19,95,4,24.14,2.62,93.94
38277,2022-12-09,7,45,3,24.28,2.57,70.27
38278,2024-01-31,19,4,4,45.62,0.21,182.27
38279,2022-10-15,20,1,4,42.31,0.29,168.95
38280,2024-03-12,10,67,4,33.78,1.78,133.34
38281,2024-06-26,7,71,4,16.02,1.26,62.82
38282,2022-11-01,11,51,1,19.53,0.52,19.01
38283,2024-05-06,15,60,2,8.24,1.53,14.95
38284,2022-02-10,5,53,5,30.62,4.65,148.45
38285,2023-10-17,6,51,2,19.53,2.98,36.08
38286,2022-11-29,14,14,2,14.09,1.94,26.24
38287,2024-07-11,18,2,2,22.76,1.21,44.31
38288,2024-11-25,5,42,3,40.99,0.14,122.83
38289,2023-03-16,19,68,3,18.44,3.11,52.21
38290,2023-05-12,10,80,2,47.94,7.24,88.64
38291,2024-05-05,11,64,2,16.52,0.44,32.6
38292,2022-02-18,15,24,1,46.96,2.22,44.74
38293,2022-04-20,7,10,1,26.45,0.88,25.57
38294,2023-05-22,6,16,5,28.18,0.86,140.04
38295,2024-05-28,16,39,3,32.78,3.41,94.93
38296,2024-07-21,17,38,1,6.34,0.97,5.37
38297,2023-12-08,5,17,2,45.83,1.68,89.98
38298,2023-09-14,14,61,2,39.42,6.64,72.2
38299,2023-10-31,3,94,2,17.23,2.55,31.91
38300,2024-02-06,4,83,4,31.31,1.36,123.88
38301,2024-12-19,16,75,3,12.48,2.16,35.28
38302,2024-04-30,16,52,3,27.47,4.59,77.82
38303,2023-07-16,3,16,4,28.18,3.91,108.81
38304,2022-05-08,3,15,1,13.72,0.02,13.7
38305,2024-09-25,15,97,4,12.08,1.9,46.42
38306,2023-11-18,17,15,4,13.72,0.48,54.4
